t,cycle,arm,scenario,seed,route,action,wp_index,dist_to_wp_m,degraded,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw_deg,has_collided,collision_object,min_obstacle_dist_m,latency_ms_json,slm_invoked,slm_latency_ms,slm_fallback,slm_timeout,slm_adherent,slm_prompt,slm_raw_response,slm_delib_id,slm_frame_paths,field_izquierda_occ,field_izquierda_ttc_s,field_izquierda_conf,field_izquierda_blocked,field_centro_occ,field_centro_ttc_s,field_centro_conf,field_centro_blocked,field_derecha_occ,field_derecha_ttc_s,field_derecha_conf,field_derecha_blocked
310.152,1534,slm,TOWNSIM_INI,1,deliberative,ESCANEO,2,131.0898275003778,False,55.85309982299805,47.181175231933594,-29.454118728637695,,,,17.97,False,,,"{""telemetry"": 0.8, ""graph"": 118.3}",True,4130.7,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_2_SUR): 130.9m hacia Derecha (+124°)
- Altitud actual: 29.7m (Cota maxima de escape: 30.0m)

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""El rumbo a la derecha muestra una calle despejada, lo que sugiere una posibilidad de escape.""}",31,photo-20260903T153236.963Z.png;photo-20260903T153238.586Z.png;photo-20260903T153240.368Z.png;photo-20260903T153242.570Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
310.324,1535,slm,TOWNSIM_INI,1,deliberative,ESCANEO,2,131.08810192373136,False,55.85214614868164,47.18013000488281,-29.445880889892578,,,,39.29,False,,,"{""telemetry"": 1.0, ""graph"": 89.2}",True,4130.7,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_2_SUR): 130.9m hacia Derecha (+124°)
- Altitud actual: 29.7m (Cota maxima de escape: 30.0m)

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""El rumbo a la derecha muestra una calle despejada, lo que sugiere una posibilidad de escape.""}",31,photo-20260903T153236.963Z.png;photo-20260903T153238.586Z.png;photo-20260903T153240.368Z.png;photo-20260903T153242.570Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
310.534,1536,slm,TOWNSIM_INI,1,deliberative,ESCANEO,2,131.08677930373693,False,55.85124969482422,47.179134368896484,-29.435277938842773,,,,57.31,False,,,"{""telemetry"": 1.7, ""graph"": 98.7}",True,4130.7,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_2_SUR): 130.9m hacia Derecha (+124°)
- Altitud actual: 29.7m (Cota maxima de escape: 30.0m)

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""El rumbo a la derecha muestra una calle despejada, lo que sugiere una posibilidad de escape.""}",31,photo-20260903T153236.963Z.png;photo-20260903T153238.586Z.png;photo-20260903T153240.368Z.png;photo-20260903T153242.570Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
310.749,1537,slm,TOWNSIM_INI,1,deliberative,ESCANEO,2,131.08582925029717,False,55.8505973815918,47.178382873535156,-29.4229736328125,,,,59.43,False,,,"{""telemetry"": 2.4, ""graph"": 113.0}",True,4130.7,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_2_SUR): 130.9m hacia Derecha (+124°)
- Altitud actual: 29.7m (Cota maxima de escape: 30.0m)

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""El rumbo a la derecha muestra una calle despejada, lo que sugiere una posibilidad de escape.""}",31,photo-20260903T153236.963Z.png;photo-20260903T153238.586Z.png;photo-20260903T153240.368Z.png;photo-20260903T153242.570Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
310.928,1538,slm,TOWNSIM_INI,1,deliberative,ESCANEO,2,131.08513612051811,False,55.85014724731445,47.17793273925781,-29.419418334960938,,,,53.66,False,,,"{""telemetry"": 0.9, ""graph"": 92.5}",True,4130.7,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_2_SUR): 130.9m hacia Derecha (+124°)
- Altitud actual: 29.7m (Cota maxima de escape: 30.0m)

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""El rumbo a la derecha muestra una calle despejada, lo que sugiere una posibilidad de escape.""}",31,photo-20260903T153236.963Z.png;photo-20260903T153238.586Z.png;photo-20260903T153240.368Z.png;photo-20260903T153242.570Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
311.142,1539,slm,TOWNSIM_INI,1,deliberative,ESCANEO,2,131.0845353907204,False,55.849822998046875,47.17750549316406,-29.416074752807617,,,,46.74,False,,,"{""telemetry"": 2.4, ""graph"": 105.0}",True,4130.7,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_2_SUR): 130.9m hacia Derecha (+124°)
- Altitud actual: 29.7m (Cota maxima de escape: 30.0m)

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""El rumbo a la derecha muestra una calle despejada, lo que sugiere una posibilidad de escape.""}",31,photo-20260903T153236.963Z.png;photo-20260903T153238.586Z.png;photo-20260903T153240.368Z.png;photo-20260903T153242.570Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
311.337,1540,slm,TOWNSIM_INI,1,deliberative,ESCANEO,2,131.08421550048885,False,55.84960174560547,47.177284240722656,-29.409923553466797,,,,44.32,False,,,"{""telemetry"": 0.9, ""graph"": 100.8}",True,4130.7,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_2_SUR): 130.9m hacia Derecha (+124°)
- Altitud actual: 29.7m (Cota maxima de escape: 30.0m)

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""El rumbo a la derecha muestra una calle despejada, lo que sugiere una posibilidad de escape.""}",31,photo-20260903T153236.963Z.png;photo-20260903T153238.586Z.png;photo-20260903T153240.368Z.png;photo-20260903T153242.570Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
311.663,1541,slm,TOWNSIM_INI,1,deliberative,ESCANEO,2,131.08395300463349,False,55.8492546081543,47.176937103271484,-29.387449264526367,,,,42.88,False,,,"{""telemetry"": 0.7, ""graph"": 227.6}",True,4130.7,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_2_SUR): 130.9m hacia Derecha (+124°)
- Altitud actual: 29.7m (Cota maxima de escape: 30.0m)

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""El rumbo a la derecha muestra una calle despejada, lo que sugiere una posibilidad de escape.""}",31,photo-20260903T153236.963Z.png;photo-20260903T153238.586Z.png;photo-20260903T153240.368Z.png;photo-20260903T153242.570Z.png,0.0,,0.067,False,0.0,,0.067,False,0.0,,0.067,False
311.842,1542,slm,TOWNSIM_INI,1,deliberative,ESCANEO,2,131.0836434749595,False,55.84906768798828,47.17671203613281,-29.37555694580078,,,,42.52,False,,,"{""telemetry"": 1.6, ""graph"": 174.8}",True,4130.7,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_2_SUR): 130.9m hacia Derecha (+124°)
- Altitud actual: 29.7m (Cota maxima de escape: 30.0m)

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""El rumbo a la derecha muestra una calle despejada, lo que sugiere una posibilidad de escape.""}",31,photo-20260903T153236.963Z.png;photo-20260903T153238.586Z.png;photo-20260903T153240.368Z.png;photo-20260903T153242.570Z.png,0.0,,0.037,False,0.0,,0.037,False,0.0,,0.037,False
312.01,1543,slm,TOWNSIM_INI,1,deliberative,ESCANEO,2,131.08352151243923,False,55.84906768798828,47.1766471862793,-29.362773895263672,,,,42.98,False,,,"{""telemetry"": 1.1, ""graph"": 143.0}",True,4130.7,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_2_SUR): 130.9m hacia Derecha (+124°)
- Altitud actual: 29.7m (Cota maxima de escape: 30.0m)

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""El rumbo a la derecha muestra una calle despejada, lo que sugiere una posibilidad de escape.""}",31,photo-20260903T153236.963Z.png;photo-20260903T153238.586Z.png;photo-20260903T153240.368Z.png;photo-20260903T153242.570Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
312.17,1544,slm,TOWNSIM_INI,1,deliberative,ESCANEO,2,131.0836325383324,False,55.84906768798828,47.1766471862793,-29.341093063354492,,,,55.21,False,,,"{""telemetry"": 1.6, ""graph"": 102.5}",True,4130.7,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_2_SUR): 130.9m hacia Derecha (+124°)
- Altitud actual: 29.7m (Cota maxima de escape: 30.0m)

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""El rumbo a la derecha muestra una calle despejada, lo que sugiere una posibilidad de escape.""}",31,photo-20260903T153236.963Z.png;photo-20260903T153238.586Z.png;photo-20260903T153240.368Z.png;photo-20260903T153242.570Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
312.368,1545,slm,TOWNSIM_INI,1,deliberative,ESCANEO,2,131.08367423351308,False,55.84906768798828,47.1766471862793,-29.33603286743164,,,,76.05,False,,,"{""telemetry"": 1.3, ""graph"": 100.1}",True,4130.7,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_2_SUR): 130.9m hacia Derecha (+124°)
- Altitud actual: 29.7m (Cota maxima de escape: 30.0m)

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""El rumbo a la derecha muestra una calle despejada, lo que sugiere una posibilidad de escape.""}",31,photo-20260903T153236.963Z.png;photo-20260903T153238.586Z.png;photo-20260903T153240.368Z.png;photo-20260903T153242.570Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
312.569,1546,slm,TOWNSIM_INI,1,deliberative,ESCANEO,2,131.083694405766,False,55.84906768798828,47.1766471862793,-29.33237075805664,,,,101.03,False,,,"{""telemetry"": 1.3, ""graph"": 100.3}",True,4130.7,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_2_SUR): 130.9m hacia Derecha (+124°)
- Altitud actual: 29.7m (Cota maxima de escape: 30.0m)

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""El rumbo a la derecha muestra una calle despejada, lo que sugiere una posibilidad de escape.""}",31,photo-20260903T153236.963Z.png;photo-20260903T153238.586Z.png;photo-20260903T153240.368Z.png;photo-20260903T153242.570Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
312.764,1547,slm,TOWNSIM_INI,1,deliberative,ESCANEO,2,131.083711296947,False,55.84906768798828,47.1766471862793,-29.329364776611328,,,,127.22,False,,,"{""telemetry"": 1.0, ""graph"": 94.4}",True,4130.7,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_2_SUR): 130.9m hacia Derecha (+124°)
- Altitud actual: 29.7m (Cota maxima de escape: 30.0m)

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""El rumbo a la derecha muestra una calle despejada, lo que sugiere una posibilidad de escape.""}",31,photo-20260903T153236.963Z.png;photo-20260903T153238.586Z.png;photo-20260903T153240.368Z.png;photo-20260903T153242.570Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
312.984,1548,slm,TOWNSIM_INI,1,deliberative,ESCANEO,2,131.08372653936866,False,55.84906768798828,47.1766471862793,-29.322664260864258,,,,147.78,False,,,"{""telemetry"": 1.3, ""graph"": 114.0}",True,4130.7,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_2_SUR): 130.9m hacia Derecha (+124°)
- Altitud actual: 29.7m (Cota maxima de escape: 30.0m)

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""El rumbo a la derecha muestra una calle despejada, lo que sugiere una posibilidad de escape.""}",31,photo-20260903T153236.963Z.png;photo-20260903T153238.586Z.png;photo-20260903T153240.368Z.png;photo-20260903T153242.570Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
313.164,1549,slm,TOWNSIM_INI,1,deliberative,ESCANEO,2,131.08379971699333,False,55.84906768798828,47.1766471862793,-29.30801773071289,,,,151.55,False,,,"{""telemetry"": 1.3, ""graph"": 93.4}",True,4130.7,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_2_SUR): 130.9m hacia Derecha (+124°)
- Altitud actual: 29.7m (Cota maxima de escape: 30.0m)

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""El rumbo a la derecha muestra una calle despejada, lo que sugiere una posibilidad de escape.""}",31,photo-20260903T153236.963Z.png;photo-20260903T153238.586Z.png;photo-20260903T153240.368Z.png;photo-20260903T153242.570Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
313.394,1550,slm,TOWNSIM_INI,1,deliberative,ESCANEO,2,131.08383561413703,False,55.84906768798828,47.1766471862793,-29.307130813598633,,,,144.4,False,,,"{""telemetry"": 1.2, ""graph"": 123.8}",True,4130.7,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_2_SUR): 130.9m hacia Derecha (+124°)
- Altitud actual: 29.7m (Cota maxima de escape: 30.0m)

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""El rumbo a la derecha muestra una calle despejada, lo que sugiere una posibilidad de escape.""}",31,photo-20260903T153236.963Z.png;photo-20260903T153238.586Z.png;photo-20260903T153240.368Z.png;photo-20260903T153242.570Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
313.561,1551,slm,TOWNSIM_INI,1,deliberative,ESCANEO,2,131.0838286581147,False,55.84906768798828,47.1766471862793,-29.308238983154297,,,,137.85,False,,,"{""telemetry"": 1.5, ""graph"": 89.5}",True,4130.7,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_2_SUR): 130.9m hacia Derecha (+124°)
- Altitud actual: 29.7m (Cota maxima de escape: 30.0m)

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""El rumbo a la derecha muestra una calle despejada, lo que sugiere una posibilidad de escape.""}",31,photo-20260903T153236.963Z.png;photo-20260903T153238.586Z.png;photo-20260903T153240.368Z.png;photo-20260903T153242.570Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
313.795,1552,slm,TOWNSIM_INI,1,deliberative,ESCANEO,2,131.08382938334307,False,55.84906768798828,47.1766471862793,-29.299915313720703,,,,133.53,False,,,"{""telemetry"": 1.3, ""graph"": 122.8}",True,4130.7,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_2_SUR): 130.9m hacia Derecha (+124°)
- Altitud actual: 29.7m (Cota maxima de escape: 30.0m)

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""El rumbo a la derecha muestra una calle despejada, lo que sugiere una posibilidad de escape.""}",31,photo-20260903T153236.963Z.png;photo-20260903T153238.586Z.png;photo-20260903T153240.368Z.png;photo-20260903T153242.570Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
314.017,1553,slm,TOWNSIM_INI,1,deliberative,ESCANEO,2,131.08391647558102,False,55.84906768798828,47.1766471862793,-29.28579330444336,,,,132.2,False,,,"{""telemetry"": 0.8, ""graph"": 144.9}",True,4130.7,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_2_SUR): 130.9m hacia Derecha (+124°)
- Altitud actual: 29.7m (Cota maxima de escape: 30.0m)

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""El rumbo a la derecha muestra una calle despejada, lo que sugiere una posibilidad de escape.""}",31,photo-20260903T153236.963Z.png;photo-20260903T153238.586Z.png;photo-20260903T153240.368Z.png;photo-20260903T153242.570Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
314.29,1554,slm,TOWNSIM_INI,1,deliberative,MANTENER_RUMBO,2,131.0839998813189,False,55.84906768798828,47.1766471862793,-29.270626068115234,,,,131.41,False,,,"{""telemetry"": 0.9, ""graph"": 176.8}",True,2490.7,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: DESPEJADO
- CENTRO: BLOQUEADO (ocupacion=1%, TTC=1.4s)
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_2_SUR): 131.3m hacia Derecha (+32°)
- Altitud actual: 29.6m (Cota segura: 10.0m)
- AVISO: el dron lleva 10 ciclos sin progresar hacia el waypoint. Si los 3 sectores están bloqueados, elige GANAR_ALTURA en lugar de seguir girando.
HISTORIAL RECIENTE (accion -> resultado):
- GANAR_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D
- EVADIR_IZQUIERDA: Δdist_waypoint=+0.0m, Δttc_min=N/D
- EVADIR_DERECHA: Δdist_waypoint=-0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{
  ""macro_action"": ""MANTENER_RUMBO"",
  ""rationale"": ""Centro bloqueado, no hay vía de escape visible""
}",32,photo-20260903T153253.241Z.png,0.0,53.59,0.921,False,0.0,36.97,0.921,False,0.0,4.41,0.921,False
